CUSTID,MONTH,YEAR,BUSINESS,NSV
18379,1,2014,CHOCOLATES,6238
18379,5,2014,ICECREAM,11802
18379,7,2014,CHOCOLATES,14339
18379,9,2014,CHOCOLATES,22007
18380,1,2014,CHOCOLATES,2596
18380,2,2014,CHOCOLATES,50548
18380,4,2014,CHOCOLATES,18562
18380,9,2014,CAKES,62996
18381,10,2014,CAKES,32835
18382,1,2014,ICECREAM,20782
18382,2,2014,CAKES,61458
18382,7,2014,CAKES,55517
18383,1,2014,CAKES,4488
18383,3,2014,CAKES,19006
18383,6,2014,CHOCOLATES,3471
18383,6,2014,CHOCOLATES,11619
18383,11,2014,ICECREAM,30018
18384,2,2014,CHOCOLATES,3511
18384,5,2014,CAKES,60084
18384,8,2014,ICECREAM,12019
18385,2,2014,CAKES,14458
18385,4,2014,CHOCOLATES,44589
18385,7,2014,CHOCOLATES,29535
18385,10,2014,CHOCOLATES,24698
18385,12,2014,CAKES,35817
18386,7,2014,CHOCOLATES,39875
18387,3,2014,ICECREAM,32253
18387,5,2014,CHOCOLATES,59454
18388,4,2014,CAKES,20896
18389,2,2014,CAKES,6643
18389,3,2014,CHOCOLATES,3741
18389,8,2014,CHOCOLATES,33786
18389,8,2014,CHOCOLATES,9945
18389,12,2014,CHOCOLATES,11106
18390,1,2014,CAKES,10572
18390,7,2014,CHOCOLATES,53473
18391,11,2014,ICECREAM,45398
18392,1,2014,CAKES,22462
18392,7,2014,CAKES,7876
18392,12,2014,CAKES,20508
18393,3,2014,CAKES,55770
18393,6,2014,CHOCOLATES,21599
18393,7,2014,CAKES,11503
18393,8,2014,ICECREAM,6535
18394,7,2014,ICECREAM,12207
18394,7,2014,CHOCOLATES,11712
18395,2,2014,CAKES,6780
18395,3,2014,ICECREAM,5409
18395,4,2014,CHOCOLATES,2260
18396,1,2014,CHOCOLATES,36646
18396,2,2014,CHOCOLATES,1458
18396,5,2014,CAKES,35178
18396,8,2014,CAKES,10374
18396,9,2014,CHOCOLATES,1582
18397,9,2014,CAKES,3070
18399,4,2014,ICECREAM,56920
18399,4,2014,CAKES,32727
18399,9,2014,ICECREAM,37087
18399,10,2014,CAKES,9304
18400,5,2014,CAKES,4860
18400,12,2014,CAKES,1635
18401,1,2014,CAKES,3175
18401,4,2014,CAKES,3333
18401,10,2014,ICECREAM,17210
18402,1,2014,CAKES,13301
18402,5,2014,ICECREAM,12170
18402,9,2014,CHOCOLATES,41865
18403,2,2014,CAKES,6702
18403,7,2014,CAKES,21014
18403,7,2014,CHOCOLATES,39769
18403,9,2014,CAKES,8689
18404,4,2014,ICECREAM,36628
18404,10,2014,CAKES,4944
18405,2,2014,ICECREAM,28976
18405,10,2014,CAKES,18819
18406,1,2014,ICECREAM,7057
18406,1,2014,ICECREAM,32131
18406,2,2014,CHOCOLATES,7421
18407,1,2014,CHOCOLATES,33292
18407,10,2014,ICECREAM,30113
18407,12,2014,CAKES,23536
18408,3,2014,CAKES,45455
18408,11,2014,CAKES,14888
18409,5,2014,CAKES,23035
18409,6,2014,ICECREAM,33946
18409,10,2014,ICECREAM,24328
18410,5,2014,CAKES,46773
18410,11,2014,CAKES,15753
18411,8,2014,CHOCOLATES,38072
18411,8,2014,CHOCOLATES,4586
18412,10,2014,CHOCOLATES,27481
18413,3,2014,CAKES,12536
18413,9,2014,CHOCOLATES,45977
18415,6,2014,ICECREAM,10602
18415,9,2014,ICECREAM,21071
18415,12,2014,CAKES,21383
18415,12,2014,CAKES,3820
18416,1,2014,CAKES,6395
18416,5,2014,CAKES,31599
18416,6,2014,ICECREAM,4462
18416,6,2014,CHOCOLATES,25762
18417,1,2014,ICECREAM,14098
18417,3,2014,CHOCOLATES,12280
18417,3,2014,CAKES,19546
18417,7,2014,CAKES,44848
18418,5,2014,CAKES,4065
18418,6,2014,CAKES,5674
18418,12,2014,ICECREAM,12149
18419,3,2014,CAKES,61142
18419,6,2014,CHOCOLATES,45779
18419,11,2014,CAKES,31927
18420,8,2014,CHOCOLATES,13651
18421,1,2014,ICECREAM,3316
18421,8,2014,ICECREAM,34512
18421,9,2014,CHOCOLATES,31832
18421,10,2014,CHOCOLATES,36403
18422,8,2014,CHOCOLATES,30634
18422,8,2014,CHOCOLATES,10091
18423,8,2014,ICECREAM,53542
18423,10,2014,ICECREAM,15197
18424,3,2014,ICECREAM,25936
18424,11,2014,CAKES,9900
18424,12,2014,CHOCOLATES,17493
18425,2,2014,CAKES,17670
18425,3,2014,ICECREAM,7952
18425,12,2014,CAKES,53992
18426,7,2014,CAKES,8289
18427,3,2014,CAKES,32660
18427,3,2014,CHOCOLATES,40911
18427,12,2014,CHOCOLATES,6461
18428,2,2014,CAKES,966
18428,7,2014,ICECREAM,1598
18429,6,2014,CHOCOLATES,31615
18429,7,2014,CHOCOLATES,21441
18429,8,2014,CAKES,33421
18430,6,2014,CHOCOLATES,12142
18430,10,2014,CAKES,2200
18430,11,2014,CAKES,920
18430,12,2014,ICECREAM,24579
18431,1,2014,CAKES,55037
18431,1,2014,CAKES,32287
18431,2,2014,CAKES,23545
18431,5,2014,CHOCOLATES,58498
18431,6,2014,CHOCOLATES,5153
18431,7,2014,CAKES,7352
18431,10,2014,CAKES,6117
18431,12,2014,CAKES,600
18432,3,2014,ICECREAM,38585
18432,5,2014,CHOCOLATES,8555
18432,9,2014,CHOCOLATES,8415
18432,11,2014,CHOCOLATES,2500
18432,11,2014,CAKES,48039
18433,3,2014,CAKES,16902
18433,5,2014,CHOCOLATES,12355
18434,6,2014,CHOCOLATES,33004
18434,7,2014,CHOCOLATES,7632
18434,10,2014,CAKES,21604
18434,11,2014,CHOCOLATES,6328
18434,12,2014,CAKES,10316
18435,1,2014,CHOCOLATES,18257
18435,4,2014,CHOCOLATES,7512
18436,3,2014,CAKES,39295
18436,5,2014,CAKES,5675
18437,9,2014,CAKES,56604
18438,1,2014,ICECREAM,17544
18438,2,2014,CHOCOLATES,27068
18438,9,2014,CAKES,4762
18439,4,2014,CAKES,7332
18440,4,2014,CAKES,30748
18440,5,2014,CAKES,47269
18440,7,2014,CAKES,14023
18440,11,2014,CAKES,2740
18441,3,2014,CHOCOLATES,1368
18441,5,2014,ICECREAM,47321
18441,8,2014,CAKES,28802
18442,2,2014,CHOCOLATES,1872
18442,3,2014,CAKES,67904
18442,5,2014,CHOCOLATES,23147
18442,9,2014,ICECREAM,50807
18443,9,2014,CHOCOLATES,40665
18443,9,2014,CHOCOLATES,2554
18443,10,2014,CAKES,9843
18443,12,2014,CAKES,14340
18444,3,2014,CAKES,55788
18445,1,2014,ICECREAM,11813
18445,2,2014,CHOCOLATES,23315
18445,2,2014,CHOCOLATES,25931
18445,4,2014,ICECREAM,8135
18445,7,2014,CHOCOLATES,14990
18445,10,2014,ICECREAM,34288
18445,12,2014,CAKES,25301
18446,2,2014,ICECREAM,26109
18446,3,2014,CHOCOLATES,40452
18446,6,2014,ICECREAM,14550
18446,7,2014,CAKES,6462
18446,8,2014,CHOCOLATES,44649
18446,10,2014,CHOCOLATES,35551
18447,3,2014,CAKES,7901
18447,12,2014,CAKES,17939
18448,3,2014,CHOCOLATES,20022
18448,3,2014,CHOCOLATES,5248
18448,3,2014,CAKES,29941
18448,3,2014,CHOCOLATES,37679
18450,1,2014,ICECREAM,57454
18451,7,2014,ICECREAM,26284
18451,7,2014,CAKES,7375
18451,12,2014,CAKES,18470
18452,10,2014,CAKES,8473
18452,12,2014,CAKES,6463
18453,2,2014,CHOCOLATES,17238
18453,2,2014,CHOCOLATES,35999
18453,4,2014,CHOCOLATES,38822
18454,3,2014,ICECREAM,39670
18454,4,2014,ICECREAM,21957
18455,1,2014,CHOCOLATES,380
18455,1,2014,CHOCOLATES,2849
18455,2,2014,CAKES,31826
18455,3,2014,CAKES,40125
18455,4,2014,CAKES,21921
18455,5,2014,ICECREAM,199
18455,12,2014,CAKES,37890
18456,3,2014,CHOCOLATES,4220
18456,4,2014,CHOCOLATES,37478
18456,10,2014,ICECREAM,26724
18456,11,2014,ICECREAM,648
18457,5,2014,ICECREAM,2771
18457,10,2014,CAKES,13600
18457,12,2014,CHOCOLATES,26882
18458,8,2014,CHOCOLATES,8234
18458,8,2014,CHOCOLATES,21488
18458,10,2014,ICECREAM,7276
18459,7,2014,CHOCOLATES,9899
18459,10,2014,CAKES,21541
18459,11,2014,CHOCOLATES,26532
18460,3,2014,CAKES,32080
18460,6,2014,CAKES,5071
18460,8,2014,CAKES,2329
18460,9,2014,CAKES,7988
18460,12,2014,CHOCOLATES,25404
18461,5,2014,CAKES,3870
18461,11,2014,ICECREAM,21663
18461,12,2014,CAKES,10586
18462,3,2014,CAKES,2082
18462,4,2014,CAKES,10084
18462,5,2014,ICECREAM,90
18462,7,2014,CAKES,18276
18462,8,2014,ICECREAM,11448
18463,9,2014,CHOCOLATES,9527
18463,12,2014,ICECREAM,9584
18463,12,2014,CHOCOLATES,30556
18464,1,2014,ICECREAM,23361
18464,6,2014,CAKES,13001
18464,11,2014,ICECREAM,21122
18465,9,2014,CAKES,62485
18466,2,2014,CAKES,80
18466,6,2014,ICECREAM,4537
18466,9,2014,CAKES,23386
18467,2,2014,CHOCOLATES,5289
18467,5,2014,CAKES,9030
18467,10,2014,CAKES,7000
18467,12,2014,CHOCOLATES,7254
18468,6,2014,CHOCOLATES,6551
18468,6,2014,CAKES,24782
18468,7,2014,CHOCOLATES,3705
18468,8,2014,ICECREAM,10944
18468,10,2014,CAKES,21848
18469,3,2014,CAKES,14383
18469,9,2014,CHOCOLATES,16450
18469,9,2014,CHOCOLATES,7208
18469,10,2014,CHOCOLATES,3410
18469,10,2014,CHOCOLATES,2029
18470,5,2014,CAKES,10953
18470,5,2014,CAKES,10857
18470,10,2014,ICECREAM,44853
18471,3,2014,CAKES,11384
18471,3,2014,CAKES,13195
18471,5,2014,CAKES,1890
18471,6,2014,CAKES,3847
18471,9,2014,CAKES,5504
18471,11,2014,ICECREAM,26306
18471,12,2014,CAKES,29120
18472,1,2014,CAKES,42553
18472,2,2014,CAKES,6271
18472,6,2014,CAKES,27499
18472,8,2014,ICECREAM,7914
18472,10,2014,CHOCOLATES,2805
18473,1,2014,CAKES,3383
18473,1,2014,CHOCOLATES,14218
18473,2,2014,CHOCOLATES,40127
18473,10,2014,ICECREAM,9196
18473,10,2014,ICECREAM,39472
18474,2,2014,CAKES,28119
18474,2,2014,CHOCOLATES,6647
18474,10,2014,CAKES,8693
18474,10,2014,CAKES,13916
18475,5,2014,CAKES,16677
18475,6,2014,CHOCOLATES,27790
18475,9,2014,CAKES,2732
18476,8,2014,CAKES,9003
18476,9,2014,CAKES,8002
18477,2,2014,CHOCOLATES,19143
18477,10,2014,CAKES,7348
18477,12,2014,ICECREAM,4724
18478,12,2014,CAKES,657
18479,5,2014,ICECREAM,12529
18479,7,2014,CAKES,44637
18479,7,2014,CHOCOLATES,25605
18479,12,2014,CHOCOLATES,7130
18480,1,2014,CAKES,22658
18480,9,2014,CHOCOLATES,10446
18481,3,2014,CAKES,9049
18481,6,2014,ICECREAM,3393
18481,9,2014,CHOCOLATES,17608
18481,12,2014,ICECREAM,24020
18482,4,2014,ICECREAM,1501
18483,9,2014,ICECREAM,28747
18483,9,2014,CHOCOLATES,59303
18484,6,2014,ICECREAM,29434
18484,8,2014,CAKES,9429
18484,10,2014,CHOCOLATES,16611
18484,11,2014,CHOCOLATES,14744
18485,4,2014,ICECREAM,6495
18485,6,2014,CHOCOLATES,11665
18485,7,2014,CAKES,21618
18485,11,2014,CHOCOLATES,2255
18485,12,2014,CHOCOLATES,4532
18486,2,2014,ICECREAM,4627
18486,7,2014,CAKES,23151
18486,8,2014,CHOCOLATES,5714
18487,4,2014,CHOCOLATES,32658
18487,5,2014,CHOCOLATES,4927
18487,6,2014,CAKES,42360
18487,12,2014,CAKES,9748
18488,4,2014,CHOCOLATES,27473
18488,4,2014,CHOCOLATES,45937
18488,7,2014,CAKES,11911
18488,7,2014,CAKES,31051
18488,12,2014,CAKES,1392
18489,5,2014,CHOCOLATES,15664
18489,10,2014,ICECREAM,32537
18489,11,2014,CAKES,422
18491,12,2014,ICECREAM,4739
18492,2,2014,CHOCOLATES,54512
18492,3,2014,ICECREAM,13784
18492,6,2014,CHOCOLATES,54818
18492,6,2014,CHOCOLATES,175
18492,7,2014,ICECREAM,9275
18492,11,2014,CAKES,40505
18493,1,2014,CHOCOLATES,19458
18493,4,2014,CAKES,25319
18493,5,2014,CAKES,6561
18493,7,2014,CHOCOLATES,54514
18494,1,2014,CHOCOLATES,15713
18494,6,2014,CAKES,45797
18494,10,2014,CAKES,879
18495,8,2014,CAKES,52750
18495,12,2014,ICECREAM,3873
18496,1,2014,ICECREAM,40220
18496,6,2014,ICECREAM,8482
18496,8,2014,CHOCOLATES,6001
18496,8,2014,CAKES,15274
18496,9,2014,ICECREAM,13340
18496,9,2014,ICECREAM,12871
18497,1,2014,CAKES,33644
18497,2,2014,ICECREAM,1165
18497,2,2014,CAKES,2329
18497,3,2014,ICECREAM,6545
18497,4,2014,CAKES,10407
18497,6,2014,CHOCOLATES,39470
18497,9,2014,CHOCOLATES,21813
18497,12,2014,CHOCOLATES,3034
18498,1,2014,CAKES,4603
18498,5,2014,CAKES,2122
18498,7,2014,CAKES,6440
18499,11,2014,ICECREAM,12263
18499,12,2014,CAKES,8368
18500,1,2014,ICECREAM,18235
18500,2,2014,CAKES,12766
18500,7,2014,CAKES,45732
18501,11,2014,CAKES,939
18502,7,2014,CHOCOLATES,43343
18503,12,2014,CHOCOLATES,18963
18505,6,2014,CAKES,23785
18505,8,2014,CHOCOLATES,43036
18505,8,2014,CHOCOLATES,19591
18505,9,2014,ICECREAM,4704
18506,3,2014,CAKES,8173
18506,7,2014,CHOCOLATES,8714
18506,8,2014,CAKES,8551
18507,4,2014,ICECREAM,13112
18507,5,2014,ICECREAM,35810
18507,5,2014,CAKES,10848
18507,9,2014,ICECREAM,9059
18507,11,2014,ICECREAM,1904
18507,11,2014,CAKES,5434
18507,12,2014,ICECREAM,2715
18508,3,2014,CHOCOLATES,24930
18508,12,2014,ICECREAM,23687
18509,1,2014,ICECREAM,49303
18509,9,2014,CAKES,2495
18509,10,2014,ICECREAM,30556
18509,10,2014,CHOCOLATES,1150
18510,11,2014,CHOCOLATES,17475
18511,4,2014,CHOCOLATES,33962
18511,5,2014,ICECREAM,52964
18511,10,2014,ICECREAM,41164
18511,10,2014,ICECREAM,7191
18512,3,2014,CHOCOLATES,9803
18512,6,2014,CHOCOLATES,12823
18512,9,2014,CHOCOLATES,42835
18513,4,2014,CAKES,7968
18514,2,2014,ICECREAM,5002
18514,3,2014,CHOCOLATES,38755
18514,3,2014,CAKES,47389
18514,4,2014,ICECREAM,6544
18514,11,2014,CAKES,7131
18514,12,2014,CHOCOLATES,8757
18515,8,2014,ICECREAM,2807
18515,8,2014,ICECREAM,2449
18515,12,2014,ICECREAM,358
18516,5,2014,CHOCOLATES,27507
18516,8,2014,CHOCOLATES,8134
18516,9,2014,CHOCOLATES,24091
18517,8,2014,ICECREAM,10668
18518,1,2014,CAKES,714
18518,3,2014,CHOCOLATES,4250
18518,9,2014,CAKES,26973
18518,10,2014,CAKES,10543
18519,2,2014,CHOCOLATES,7931
18519,4,2014,ICECREAM,2412
18520,1,2014,CAKES,10699
18520,1,2014,CAKES,9161
18520,11,2014,ICECREAM,15972
18520,11,2014,CHOCOLATES,4752
18521,1,2014,ICECREAM,10975
18521,2,2014,CHOCOLATES,15349
18521,9,2014,CAKES,20160
18522,6,2014,CAKES,5316
18522,8,2014,CHOCOLATES,6845
18522,10,2014,ICECREAM,24847
18523,5,2014,ICECREAM,44159
18523,7,2014,CHOCOLATES,39526
18523,10,2014,CHOCOLATES,7600
18523,12,2014,CHOCOLATES,40819
18524,6,2014,ICECREAM,16785
18524,11,2014,ICECREAM,19611
18525,7,2014,ICECREAM,8249
18525,7,2014,CAKES,18452
18525,11,2014,CAKES,24186
18526,7,2014,CAKES,2322
18527,1,2014,CAKES,35369
18527,5,2014,ICECREAM,14035
18527,10,2014,CAKES,26857
18528,7,2014,CAKES,6131
18529,4,2014,CHOCOLATES,11772
18530,1,2014,ICECREAM,5429
18530,3,2014,CAKES,14980
18530,3,2014,CAKES,9809
18530,10,2014,CAKES,12875
18531,5,2014,CAKES,31019
18532,1,2014,CAKES,33451
18532,7,2014,CAKES,2561
18533,3,2014,CAKES,18223
18533,5,2014,CHOCOLATES,37781
18534,6,2014,CHOCOLATES,4407
18534,6,2014,CAKES,6670
18534,6,2014,CAKES,61772
18534,7,2014,CAKES,5870
18534,8,2014,CHOCOLATES,33439
18534,9,2014,CAKES,22639
18534,10,2014,CHOCOLATES,9899
18535,6,2014,CHOCOLATES,22997
18535,12,2014,CAKES,7349
18536,9,2014,CHOCOLATES,19324
18536,9,2014,CAKES,35778
18536,10,2014,ICECREAM,44092
18537,6,2014,CHOCOLATES,13158
18538,10,2014,CHOCOLATES,10176
18539,7,2014,CHOCOLATES,24268
18540,1,2014,CHOCOLATES,6432
18540,4,2014,ICECREAM,24451
18540,12,2014,CHOCOLATES,4861
18541,6,2014,CAKES,11849
18542,1,2014,CHOCOLATES,4836
18542,3,2014,CHOCOLATES,32014
18542,5,2014,CAKES,10900
18543,3,2014,CHOCOLATES,8969
18543,4,2014,ICECREAM,8258
18543,6,2014,CHOCOLATES,40059
18544,9,2014,CHOCOLATES,7800
18544,11,2014,CHOCOLATES,543
18545,11,2014,CHOCOLATES,2612
18546,5,2014,CHOCOLATES,2760
18546,6,2014,CHOCOLATES,24740
18546,12,2014,CHOCOLATES,9542
18547,5,2014,CAKES,15135
18548,10,2014,CHOCOLATES,4111
18549,2,2014,CHOCOLATES,52883
18549,11,2014,CHOCOLATES,1819
18551,2,2014,CHOCOLATES,19974
18551,5,2014,ICECREAM,23522
18551,5,2014,CAKES,9394
18551,6,2014,CAKES,23747
18551,7,2014,ICECREAM,37646
18552,6,2014,CHOCOLATES,9223
18553,3,2014,CAKES,15057
18553,9,2014,ICECREAM,12853
18553,11,2014,CHOCOLATES,23166
18553,12,2014,CAKES,25396
18554,1,2014,CAKES,67898
18554,7,2014,ICECREAM,40499
18554,10,2014,CAKES,26275
18555,4,2014,CHOCOLATES,17550
18555,10,2014,CHOCOLATES,341
18556,7,2014,CHOCOLATES,3027
18556,8,2014,CHOCOLATES,16907
18557,10,2014,CHOCOLATES,8125
18558,1,2014,CAKES,15210
18558,5,2014,CAKES,29822
18558,11,2014,CHOCOLATES,31028
18559,1,2014,CAKES,14956
18559,8,2014,CAKES,36244
18560,2,2014,CHOCOLATES,7046
18560,2,2014,CHOCOLATES,24770
18560,5,2014,CAKES,16090
18560,7,2014,CHOCOLATES,42750
18560,9,2014,CHOCOLATES,2089
18560,10,2014,ICECREAM,28636
18561,2,2014,CHOCOLATES,7363
18561,4,2014,CAKES,21266
18561,6,2014,CAKES,68736
18561,6,2014,CAKES,9730
18561,10,2014,CAKES,5818
18562,3,2014,CAKES,15530
18562,9,2014,CHOCOLATES,25089
18563,2,2014,CHOCOLATES,3177
18563,4,2014,CHOCOLATES,3736
18563,7,2014,ICECREAM,8636
18563,7,2014,CAKES,6893
18564,1,2014,CHOCOLATES,16071
18564,6,2014,ICECREAM,106
18564,6,2014,CAKES,14287
18564,7,2014,CAKES,2967
18564,11,2014,CHOCOLATES,678
18565,9,2014,CHOCOLATES,26025
18566,7,2014,CAKES,3458
18566,8,2014,CAKES,29616
18566,12,2014,CAKES,15794
18567,2,2014,CHOCOLATES,18325
18567,3,2014,CAKES,18167
18567,3,2014,CAKES,4669
18567,4,2014,CAKES,8622
18567,5,2014,CHOCOLATES,51388
18567,9,2014,CAKES,13454
18567,11,2014,ICECREAM,22404
18568,7,2014,CAKES,12486
18568,10,2014,CHOCOLATES,37932
18568,12,2014,CHOCOLATES,10414
18569,4,2014,CHOCOLATES,2224
18569,4,2014,CHOCOLATES,3185
18569,5,2014,CAKES,37253
18569,9,2014,CAKES,32829
18570,6,2014,ICECREAM,12314
18570,9,2014,CAKES,11401
18571,5,2014,ICECREAM,20140
18571,10,2014,CAKES,7707
18572,1,2014,ICECREAM,12103
18572,7,2014,CAKES,26936
18572,9,2014,CHOCOLATES,22939
18572,11,2014,CHOCOLATES,9647
18573,1,2014,CAKES,56643
18573,3,2014,CAKES,13884
18574,5,2014,CAKES,12027
18575,2,2014,CHOCOLATES,3340
18575,4,2014,CHOCOLATES,11134
18575,7,2014,ICECREAM,51937
18575,9,2014,CAKES,36608
18576,2,2014,CAKES,34849
18576,7,2014,CHOCOLATES,19006
18578,2,2014,CHOCOLATES,9007
18578,6,2014,ICECREAM,55243
18578,11,2014,CHOCOLATES,41816
18579,9,2014,CAKES,5812
18579,11,2014,ICECREAM,26148
18579,12,2014,CAKES,29100
18580,11,2014,CAKES,33395
18581,5,2014,ICECREAM,14708
18581,6,2014,CAKES,14382
18581,9,2014,ICECREAM,34113
18581,10,2014,CHOCOLATES,7108
18581,10,2014,CHOCOLATES,33610
18582,5,2014,ICECREAM,1567
18583,10,2014,CAKES,15233
18583,10,2014,CAKES,4882
18584,9,2014,CHOCOLATES,27977
18585,1,2014,CAKES,40666
18585,6,2014,CAKES,20394
18586,12,2014,CHOCOLATES,18680
18587,2,2014,CAKES,34535
18587,8,2014,CAKES,14130
18587,9,2014,CAKES,44610
18588,7,2014,ICECREAM,13924
18588,10,2014,CAKES,34344
18589,2,2014,CHOCOLATES,55298
18589,3,2014,CHOCOLATES,13043
18589,4,2014,CHOCOLATES,37835
18589,5,2014,CAKES,3543
18590,8,2014,CHOCOLATES,3879
18590,8,2014,CHOCOLATES,24541
18590,10,2014,ICECREAM,22888
18591,4,2014,CAKES,22838
18591,7,2014,ICECREAM,8103
18592,7,2014,CHOCOLATES,7184
18592,12,2014,CHOCOLATES,8314
18593,3,2014,ICECREAM,49794
18593,4,2014,CAKES,9301
18593,7,2014,ICECREAM,30097
18593,7,2014,CHOCOLATES,7992
18593,8,2014,CHOCOLATES,3344
18594,1,2014,ICECREAM,19828
18594,3,2014,ICECREAM,725
18594,4,2014,ICECREAM,1797
18594,4,2014,ICECREAM,20203
18596,3,2014,CHOCOLATES,23057
18596,8,2014,ICECREAM,30357
18596,9,2014,CHOCOLATES,4207
18597,1,2014,CHOCOLATES,29322
18597,5,2014,ICECREAM,39283
18597,6,2014,ICECREAM,19437
18597,6,2014,CAKES,25944
18597,8,2014,CAKES,27322
18597,11,2014,CAKES,5762
18597,12,2014,CAKES,19765
18598,8,2014,ICECREAM,5518
18598,12,2014,ICECREAM,20844
18599,3,2014,CAKES,4601
18599,8,2014,CHOCOLATES,2515
18599,10,2014,CAKES,40530
18600,2,2014,CHOCOLATES,3007
18600,2,2014,CHOCOLATES,6862
18600,8,2014,CAKES,3869
18600,10,2014,CAKES,15141
18600,12,2014,CHOCOLATES,21578
18601,6,2014,CHOCOLATES,7154
18601,10,2014,CHOCOLATES,14107
18602,1,2014,CAKES,64449
18602,12,2014,CAKES,7680
18603,5,2014,ICECREAM,1395
18604,8,2014,CHOCOLATES,9319
18605,11,2014,CAKES,10648
18606,8,2014,CAKES,8496
18606,12,2014,CHOCOLATES,12076
18607,5,2014,CHOCOLATES,8831
18607,6,2014,CHOCOLATES,43101
18608,1,2014,CHOCOLATES,29290
18608,4,2014,ICECREAM,32676
18609,4,2014,CAKES,7805
18609,6,2014,CHOCOLATES,18180
18609,8,2014,CAKES,9886
18609,11,2014,CAKES,13786
18610,4,2014,CHOCOLATES,35141
18611,8,2014,CAKES,31210
18612,8,2014,CHOCOLATES,6072
18612,9,2014,CAKES,33231
18613,2,2014,CHOCOLATES,7695
18613,5,2014,CHOCOLATES,26650
18613,11,2014,CAKES,24552
18614,10,2014,CAKES,43826
18615,2,2014,CHOCOLATES,5540
18615,3,2014,ICECREAM,15187
18615,9,2014,CHOCOLATES,20708
18615,11,2014,CAKES,41147
18615,12,2014,CHOCOLATES,842
18616,6,2014,CHOCOLATES,5302
18616,7,2014,CAKES,38348
18617,4,2014,CHOCOLATES,20271
18617,4,2014,CAKES,39642
18617,7,2014,CHOCOLATES,60541
18617,8,2014,CHOCOLATES,4296
18617,9,2014,CHOCOLATES,65784
18617,10,2014,CHOCOLATES,25106
18617,11,2014,CAKES,19818
18618,1,2014,CAKES,14728
18618,9,2014,CHOCOLATES,59443
18618,11,2014,CAKES,9738
18619,2,2014,CHOCOLATES,59173
18619,4,2014,CHOCOLATES,64636
18619,8,2014,CHOCOLATES,5779
18619,12,2014,CHOCOLATES,5248
18620,10,2014,CAKES,3472
18621,1,2014,ICECREAM,21983
18621,7,2014,ICECREAM,9055
18621,8,2014,CAKES,17568
18621,10,2014,CHOCOLATES,17191
18622,1,2014,ICECREAM,5438
18622,6,2014,CAKES,40239
18622,7,2014,ICECREAM,15075
18622,7,2014,CHOCOLATES,5572
18622,9,2014,CHOCOLATES,21903
18622,12,2014,ICECREAM,7552
18623,2,2014,CHOCOLATES,25350
18623,3,2014,CHOCOLATES,30129
18623,3,2014,CAKES,32209
18623,4,2014,CHOCOLATES,2443
18623,7,2014,CHOCOLATES,40689
18623,9,2014,CAKES,7984
18624,2,2014,CHOCOLATES,49591
18624,4,2014,CHOCOLATES,55167
18624,8,2014,ICECREAM,11776
18624,8,2014,CAKES,19312
18624,10,2014,CHOCOLATES,42015
18625,7,2014,CAKES,24400
18625,12,2014,CAKES,43141
18626,7,2014,CAKES,27092
18626,7,2014,CAKES,2865
18626,10,2014,ICECREAM,18020
18627,6,2014,CAKES,5433
18628,1,2014,ICECREAM,26102
18628,6,2014,CAKES,50704
18628,7,2014,CAKES,8454
18628,8,2014,CAKES,4760
18628,11,2014,CAKES,259
18629,9,2014,CAKES,28251
18629,12,2014,CAKES,5407
18630,7,2014,CAKES,13614
18630,11,2014,ICECREAM,8756
18630,12,2014,ICECREAM,8863
18631,3,2014,CHOCOLATES,48852
18631,10,2014,CAKES,50806
18631,10,2014,CHOCOLATES,32517
18631,12,2014,CAKES,62220
18632,5,2014,ICECREAM,20916
18632,5,2014,ICECREAM,18497
18633,6,2014,ICECREAM,7375
18633,10,2014,ICECREAM,13221
18634,3,2014,CHOCOLATES,5578
18634,5,2014,CAKES,13614
18635,4,2014,CHOCOLATES,17008
18635,5,2014,CHOCOLATES,3180
18636,3,2014,CAKES,3889
18636,10,2014,CAKES,37452
18637,2,2014,CHOCOLATES,25821
18637,6,2014,CAKES,29183
18637,9,2014,CAKES,17617
18638,11,2014,CHOCOLATES,15221
18639,3,2014,ICECREAM,45461
18639,5,2014,ICECREAM,28657
18639,7,2014,CAKES,27502
18639,7,2014,CAKES,10274
18639,9,2014,CHOCOLATES,26578
18639,10,2014,CHOCOLATES,9567
18640,9,2014,CAKES,7662
18641,1,2014,CAKES,5519
18641,1,2014,CHOCOLATES,10483
18641,3,2014,CHOCOLATES,22587
18642,5,2014,CHOCOLATES,9233
18642,9,2014,CAKES,44927
18642,9,2014,CAKES,4344
18642,10,2014,CHOCOLATES,16539
18642,11,2014,CHOCOLATES,11534
18643,2,2014,CHOCOLATES,5054
18644,7,2014,CAKES,847
18644,12,2014,CAKES,49451
18645,4,2014,CHOCOLATES,11907
18646,2,2014,CAKES,52989
18646,4,2014,CHOCOLATES,14826
18646,6,2014,ICECREAM,4531
18646,6,2014,CHOCOLATES,28597
18646,9,2014,ICECREAM,61649
18647,2,2014,CHOCOLATES,6421
18648,9,2014,ICECREAM,33882
18648,11,2014,CHOCOLATES,21619
18649,2,2014,CAKES,27959
18649,6,2014,CAKES,4645
18649,7,2014,CHOCOLATES,24900
18650,5,2014,CAKES,25404
18650,9,2014,CAKES,15426
18650,11,2014,CHOCOLATES,3228
18651,1,2014,CAKES,17506
18651,2,2014,CAKES,32964
18651,4,2014,CAKES,15818
